1	3.93E+00	6.68E+00
1	3.59E+00	3.57E+00
1	3.17E+00	4.74E+00
1	2.43E+00	4.57E+00
1	1.40E+00	6.04E+00
1	3.56E+00	4.13E+00
1	4.08E+00	5.51E+00
1	3.80E+00	2.87E+00
1	2.77E+00	4.39E+00
1	2.88E+00	4.17E+00
1	3.19E+00	6.19E+00
1	3.16E+00	4.10E+00
1	3.30E+00	4.68E+00
1	2.82E+00	6.02E+00
1	2.06E+00	5.42E+00
1	3.13E+00	4.64E+00
1	3.22E+00	3.97E+00
1	2.89E+00	5.39E+00
1	3.10E+00	5.41E+00
1	2.83E+00	3.96E+00
1	3.61E+00	5.14E+00
1	3.57E+00	4.65E+00
1	4.81E+00	4.00E+00
1	4.60E+00	4.18E+00
1	1.93E+00	3.97E+00
1	2.47E+00	5.80E+00
1	4.80E+00	4.81E+00
1	2.66E+00	4.77E+00
1	3.30E+00	3.48E+00
1	2.97E+00	6.85E+00
1	3.50E+00	3.27E+00
1	3.46E+00	4.22E+00
1	3.88E+00	4.11E+00
1	2.83E+00	5.84E+00
1	1.97E+00	4.80E+00
1	3.71E+00	6.03E+00
1	3.94E+00	4.44E+00
1	2.99E+00	4.55E+00
1	2.22E+00	6.61E+00
1	3.61E+00	4.82E+00
1	2.98E+00	4.62E+00
1	5.87E+00	4.17E+00
1	3.94E+00	4.73E+00
1	3.39E+00	4.83E+00
1	4.58E+00	4.90E+00
1	3.89E+00	6.89E+00
1	2.16E+00	5.42E+00
1	3.62E+00	5.61E+00
1	3.83E+00	4.33E+00
1	4.75E+00	5.89E+00
1	3.20E+00	5.32E+00
1	3.50E+00	4.77E+00
1	1.08E+00	5.67E+00
1	2.39E+00	4.06E+00
1	2.54E+00	6.06E+00
1	1.79E+00	5.62E+00
1	2.13E+00	6.35E+00
1	3.38E+00	5.62E+00
1	4.15E+00	5.06E+00
1	2.54E+00	4.27E+00
1	4.19E+00	4.50E+00
1	2.33E+00	3.71E+00
1	1.60E+00	6.03E+00
1	2.62E+00	8.32E+00
1	2.94E+00	5.37E+00
1	7.67E-01	6.05E+00
1	2.27E+00	5.99E+00
1	3.35E+00	5.16E+00
1	3.35E+00	5.37E+00
1	2.61E+00	3.22E+00
1	2.46E+00	5.55E+00
1	3.10E+00	1.24E+00
1	4.07E+00	2.94E+00
1	3.62E+00	5.05E+00
1	3.95E+00	5.71E+00
1	2.94E+00	4.42E+00
1	3.73E+00	5.30E+00
1	2.45E+00	5.92E+00
1	3.71E+00	4.98E+00
1	3.91E+00	4.78E+00
1	3.57E+00	3.78E+00
1	2.35E+00	3.38E+00
1	2.93E+00	5.80E+00
1	1.75E+00	4.64E+00
1	3.76E+00	4.75E+00
1	1.31E+00	4.23E+00
1	3.47E+00	4.20E+00
1	4.53E+00	4.65E+00
1	1.87E+00	2.39E+00
1	4.77E+00	4.86E+00
1	3.59E+00	4.70E+00
1	9.78E-01	5.59E+00
1	2.11E+00	5.57E+00
1	2.10E+00	5.11E+00
1	4.26E+00	6.02E+00
1	3.29E+00	6.48E+00
1	2.73E+00	6.00E+00
1	7.56E-01	5.33E+00
1	2.92E+00	4.42E+00
1	3.35E+00	3.96E+00
1	3.58E+00	6.59E+00
1	6.17E+00	5.60E+00
1	4.59E+00	4.28E+00
1	4.25E+00	4.96E+00
1	2.79E+00	4.61E+00
1	1.76E+00	6.43E+00
1	2.45E+00	5.15E+00
1	8.51E-01	5.08E+00
1	2.67E+00	4.81E+00
1	3.27E+00	4.84E+00
1	2.39E+00	5.11E+00
1	3.55E+00	5.27E+00
1	1.55E+00	4.51E+00
1	3.96E+00	3.71E+00
1	3.11E+00	4.37E+00
1	4.45E+00	6.68E+00
1	2.05E+00	6.18E+00
1	3.57E+00	6.25E+00
1	2.41E+00	4.82E+00
1	4.40E+00	4.85E+00
1	4.39E+00	3.41E+00
1	1.40E+00	4.24E+00
1	2.26E+00	5.93E+00
1	2.23E+00	4.18E+00
1	3.84E+00	4.23E+00
1	4.91E+00	4.85E+00
1	3.28E+00	5.08E+00
1	2.75E+00	4.96E+00
1	2.10E+00	2.85E+00
1	3.55E+00	5.27E+00
1	3.15E+00	2.62E+00
1	3.04E+00	5.71E+00
1	3.38E+00	4.14E+00
1	3.16E+00	6.14E+00
1	4.19E+00	5.34E+00
1	2.74E+00	5.96E+00
1	2.17E+00	4.39E+00
1	2.80E+00	6.65E+00
1	1.37E+00	3.92E+00
1	1.56E+00	3.57E+00
1	2.74E+00	5.31E+00
1	3.48E+00	4.53E+00
1	3.04E+00	2.15E+00
1	3.36E+00	6.22E+00
1	2.32E+00	4.85E+00
1	6.60E-01	3.90E+00
1	3.57E+00	7.30E+00
1	2.10E+00	4.76E+00
1	4.69E+00	6.31E+00
1	2.88E+00	5.53E+00
1	2.71E+00	4.27E+00
1	1.50E+00	5.68E+00
1	2.19E+00	6.86E+00
1	2.11E+00	5.42E+00
1	2.35E+00	5.40E+00
1	3.59E+00	6.06E+00
1	3.45E+00	4.12E+00
1	3.46E+00	3.05E+00
1	3.66E+00	4.94E+00
1	3.04E+00	5.60E+00
1	2.75E+00	2.96E+00
1	1.55E+00	4.50E+00
1	3.36E+00	5.21E+00
1	3.08E+00	3.98E+00
1	3.90E+00	4.60E+00
1	3.73E+00	5.60E+00
1	3.81E+00	5.02E+00
1	4.39E+00	5.62E+00
1	3.46E+00	5.72E+00
1	1.75E+00	5.54E+00
1	7.85E-01	4.77E+00
1	2.95E+00	5.30E+00
1	2.10E+00	5.36E+00
1	2.78E+00	4.18E+00
1	4.53E+00	6.83E+00
1	2.58E+00	4.08E+00
1	4.4250733e+000	4.71E+00
1	4.65E+00	5.24E+00
1	3.58E+00	5.37E+00
1	3.89E+00	6.71E+00
1	2.91E+00	5.64E+00
1	2.38E+00	5.16E+00
1	2.06E+00	6.25E+00
1	3.43E+00	6.01E+00
1	4.13E+00	5.16E+00
1	3.32E+00	5.06E+00
1	1.90E+00	3.78E+00
1	3.22E+00	5.98E+00
1	2.91E+00	4.68E+00
1	4.63E+00	6.32E+00
1	2.90E+00	5.73E+00
1	2.65E+00	6.50E+00
1	1.96E+00	5.96E+00
1	5.35E+00	4.70E+00
1	3.30E+00	6.15E+00
1	3.00E+00	2.96E+00
1	2.50E+00	5.82E+00
1	1.98E+00	5.55E+00
1	4.11E+00	7.16E+00
1	2.71E+00	4.79E+00
1	2.08E+00	6.91E+00
1	3.06E+00	5.52E+00
1	2.29E+00	4.38E+00
1	1.10E+00	4.30E+00
1	3.10E+00	4.09E+00
1	1.69E+00	4.96E+00
1	1.69E+00	6.83E+00
1	1.97E+00	4.26E+00
1	1.42E+00	3.14E+00
1	3.67E+00	4.35E+00
1	3.59E+00	6.18E+00
1	9.17E-01	4.09E+00
1	3.73E+00	4.92E+00
1	3.40E+00	4.84E+00
1	1.34E+00	5.58E+00
1	2.60E+00	6.14E+00
1	1.51E+00	4.38E+00
1	1.97E+00	4.58E+00
1	2.78E+00	3.31E+00
1	2.43E+00	3.47E+00
1	5.15E+00	5.68E+00
1	3.81E+00	5.77E+00
1	2.18E+00	2.26E+00
1	2.36E+00	3.72E+00
1	3.62E+00	4.51E+00
1	3.52E+00	5.39E+00
1	1.01E+00	6.94E+00
1	1.12E+00	5.72E+00
1	4.03E+00	4.93E+00
1	1.09E+00	5.49E+00
1	3.46E+00	5.13E+00
1	4.19E+00	5.14E+00
1	2.58E+00	4.16E+00
1	1.63E+00	5.20E+00
1	2.42E+00	4.79E+00
1	3.78E+00	6.31E+00
1	3.10E+00	3.81E+00
1	2.79E+00	5.79E+00
1	3.16E+00	1.87E+00
1	4.16E+00	5.34E+00
1	2.03E+00	5.81E+00
1	3.38E+00	4.22E+00
1	2.69E+00	6.01E+00
1	2.48E+00	5.01E+00
1	2.25E+00	4.09E+00
1	1.75E+00	4.33E+00
1	2.71E+00	5.93E+00
1	5.77E+00	6.50E+00
1	4.54E+00	4.26E+00
1	4.79E+00	6.37E+00
1	3.53E+00	6.10E+00
1	3.29E+00	5.15E+00
1	2.20E+00	4.68E+00
1	3.44E+00	3.96E+00
1	4.01E+00	5.86E+00
1	3.13E+00	4.18E+00
1	2.06E+00	4.43E+00
1	2.70E+00	4.08E+00
1	2.46E+00	4.44E+00
1	3.85E+00	5.33E+00
1	2.64E+00	4.82E+00
1	3.34E+00	5.17E+00
1	4.35E+00	5.79E+00
1	1.89E+00	5.14E+00
1	2.05E+00	7.12E+00
1	3.54E+00	4.00E+00
1	3.86E+00	3.74E+00
1	3.37E+00	5.31E+00
1	4.89E+00	5.92E+00
1	2.81E+00	7.44E+00
1	1.73E+00	4.67E+00
1	7.64E-01	5.44E+00
1	3.34E+00	5.86E+00
1	3.96E+00	5.98E+00
1	2.61E+00	6.24E+00
1	1.93E+00	5.39E+00
1	3.12E+00	5.64E+00
1	2.36E+00	5.41E+00
1	2.59E+00	4.75E+00
1	3.10E+00	4.56E+00
1	7.39E-01	4.85E+00
1	3.96E+00	4.25E+00
1	2.99E+00	5.43E+00
1	2.56E+00	3.49E+00
1	1.99E+00	6.96E+00
1	3.98E+00	5.45E+00
1	1.69E+00	5.11E+00
1	1.71E+00	6.90E+00
1	5.08E+00	4.44E+00
1	2.39E+00	4.93E+00
1	2.77E+00	4.88E+00
1	4.29E+00	3.95E+00
1	4.20E+00	5.89E+00
1	3.73E+00	5.03E+00
1	3.39E+00	5.92E+00
1	3.39E+00	3.44E+00
1	2.38E+00	4.19E+00
1	1.90E+00	5.14E+00
1	3.45E+00	3.66E+00
1	3.36E+00	4.14E+00
1	2.48E+00	5.48E+00
1	2.44E+00	6.13E+00
1	1.60E+00	4.76E+00
1	5.18E+00	4.64E+00
1	3.28E+00	5.57E+00
1	5.03E+00	1.94E+00
1	2.00E+00	5.62E+00
1	2.74E+00	6.60E+00
1	3.55E+00	5.79E+00
1	3.77E+00	4.96E+00
1	2.28E+00	6.01E+00
1	1.36E+00	5.10E+00
1	3.83E+00	5.20E+00
1	4.90E+00	5.25E+00
1	2.89E+00	5.33E+00
1	3.50E+00	6.04E+00
1	3.51E+00	6.32E+00
1	2.12E+00	6.65E+00
1	4.09E+00	4.40E+00
1	4.11E+00	2.89E+00
1	4.92E+00	6.52E+00
1	3.62E+00	3.23E+00
1	1.64E+00	6.14E+00
1	3.00E+00	5.05E+00
1	4.78E+00	6.04E+00
1	2.94E+00	5.83E+00
1	5.16E+00	4.81E+00
1	1.59E+00	6.06E+00
1	4.93E+00	3.57E+00
1	4.24E+00	6.05E+00
1	2.97E+00	4.15E+00
1	3.23E+00	4.21E+00
1	1.97E+00	4.22E+00
1	3.86E+00	5.29E+00
1	3.94E+00	5.23E+00
1	4.05E+00	3.11E+00
1	2.87E+00	5.53E+00
1	3.65E+00	3.63E+00
1	2.65E+00	3.28E+00
1	2.34E+00	5.13E+00
1	4.67E+00	4.85E+00
1	3.21E+00	5.02E+00
1	3.64E+00	3.25E+00
1	2.64E+00	3.75E+00
1	5.03E+00	4.49E+00
1	3.23E+00	6.92E+00
1	2.48E+00	3.58E+00
1	2.02E+00	5.43E+00
1	2.65E+00	5.72E+00
1	3.80E+00	6.41E+00
1	1.46E+00	6.03E+00
1	3.53E+00	4.80E+00
1	3.71E+00	3.39E+00
1	3.96E+00	6.57E+00
1	3.47E+00	4.07E+00
1	3.73E+00	4.33E+00
1	3.11E+00	4.55E+00
1	2.33E+00	5.36E+00
1	1.45E+00	4.45E+00
1	2.71E+00	6.30E+00
1	3.92E+00	4.59E+00
1	1.89E+00	4.22E+00
1	6.20E-01	5.49E+00
1	4.17E+00	6.47E+00
1	3.30E+00	4.97E+00
1	3.72E+00	4.46E+00
1	3.31E+00	4.30E+00
1	4.34E+00	5.72E+00
1	2.43E+00	4.74E+00
1	4.00E+00	3.53E+00
1	4.35E+00	5.99E+00
1	1.51E+00	4.98E+00
1	3.12E+00	6.13E+00
1	3.62E+00	5.01E+00
1	2.07E+00	5.25E+00
1	3.97E+00	5.22E+00
1	3.52E+00	6.58E+00
1	2.20E+00	5.54E+00
1	2.52E+00	5.72E+00
1	2.96E+00	5.59E+00
1	2.32E+00	5.17E+00
1	4.58E+00	5.61E+00
1	3.20E+00	4.61E+00
1	4.66E+00	4.97E+00
1	3.01E+00	5.64E+00
1	2.74E+00	4.18E+00
1	3.32E+00	5.92E+00
1	3.88E+00	4.30E+00
1	3.23E+00	4.49E+00
1	1.83E+00	3.92E+00
1	1.92E+00	4.53E+00
1	2.49E+00	6.36E+00
1	2.16E+00	6.28E+00
1	2.97E+00	4.74E+00
1	2.63E+00	4.75E+00
1	4.26E+00	3.89E+00
1	2.19E+00	4.70E+00
1	3.34E+00	4.44E+00
1	1.67E+00	5.09E+00
1	9.08E-01	4.68E+00
1	2.73E+00	5.18E+00
1	2.97E+00	5.05E+00
1	2.96E+00	4.64E+00
1	4.21E+00	4.83E+00
1	3.04E+00	6.17E+00
1	4.79E+00	5.82E+00
1	4.61E+00	3.97E+00
1	2.64E+00	5.76E+00
1	3.43E+00	4.81E+00
1	2.50E+00	5.14E+00
1	2.23E+00	4.15E+00
1	2.40E+00	4.79E+00
1	4.34E+00	4.08E+00
1	4.76E+00	6.00E+00
1	2.64E+00	3.23E+00
1	3.56E+00	6.90E+00
1	4.09E+00	5.34E+00
1	3.37E+00	5.41E+00
1	3.76E+00	4.93E+00
1	3.15E+00	6.22E+00
1	2.46E+00	6.67E+00
1	4.50E+00	4.28E+00
1	4.77E+00	5.94E+00
1	1.89E+00	5.51E+00
1	3.36E+00	4.56E+00
1	1.90E+00	4.32E+00
1	3.25E+00	4.31E+00
1	4.05E+00	4.57E+00
1	3.52E+00	6.55E+00
1	3.57E+00	3.43E+00
1	2.26E+00	4.25E+00
1	5.17E-01	4.88E+00
1	2.12E+00	5.10E+00
1	2.32E+00	5.88E+00
1	3.33E+00	5.51E+00
1	1.50E+00	5.05E+00
1	3.03E+00	4.86E+00
1	4.03E+00	6.35E+00
1	2.00E+00	4.66E+00
1	1.81E+00	4.08E+00
1	2.89E+00	3.95E+00
1	3.56E+00	5.82E+00
1	2.85E+00	5.73E+00
1	1.54E+00	5.20E+00
1	2.95E+00	5.25E+00
1	3.00E+00	3.96E+00
1	3.03E+00	5.27E+00
1	2.84E+00	6.27E+00
1	3.21E+00	4.85E+00
1	4.55E+00	4.23E+00
1	2.99E+00	4.60E+00
1	3.07E+00	5.29E+00
1	3.78E+00	4.95E+00
1	4.17E+00	4.60E+00
1	2.05E+00	5.43E+00
1	3.45E+00	4.51E+00
1	2.26E+00	5.50E+00
1	2.69E+00	5.09E+00
1	1.94E+00	3.64E+00
1	1.14E+00	5.95E+00
1	3.57E+00	4.49E+00
1	3.13E+00	6.44E+00
1	2.40E+00	4.52E+00
1	3.09E+00	5.16E+00
1	2.42E+00	4.06E+00
1	1.63E+00	3.05E+00
1	2.80E+00	4.11E+00
1	2.25E+00	3.94E+00
1	2.26E+00	5.81E+00
1	1.23E+00	5.24E+00
1	1.18E+00	4.73E+00
1	3.59E+00	6.49E+00
1	1.43E+00	7.22E+00
1	4.40E+00	4.49E+00
1	2.71E+00	5.39E+00
1	2.25E+00	4.57E+00
1	8.13E-01	5.13E+00
1	2.18E+00	4.09E+00
1	1.27E+00	5.70E+00
1	3.52E+00	4.88E+00
1	2.06E+00	6.39E+00
1	3.93E+00	6.70E+00
1	3.13E+00	4.30E+00
1	1.09E+00	6.44E+00
1	2.28E+00	5.58E+00
1	2.92E+00	6.14E+00
1	3.92E+00	7.13E+00
1	1.78E+00	7.15E+00
1	3.34E+00	5.54E+00
1	1.90E+00	1.79E+00
1	4.49E+00	3.69E+00
1	2.49E+00	5.56E+00
1	3.46E+00	4.83E+00
1	3.15E+00	4.13E+00
1	3.69E+00	3.90E+00
1	1.79E+00	6.39E+00
1	4.26E+00	5.60E+00
1	3.81E+00	5.25E+00
1	2.70E+00	4.84E+00
1	3.35E+00	4.27E+00
1	3.47E+00	7.01E+00
1	1.78E+00	5.30E+00
1	4.33E+00	3.95E+00
1	2.06E+00	4.16E+00
1	4.36E+00	5.57E+00
1	3.59E+00	4.19E+00
1	9.21E-01	3.92E+00
1	2.88E+00	5.50E+00
1	2.22E+00	3.70E+00
1	2.19E+00	4.21E+00
1	4.16E+00	6.15E+00
1	1.83E+00	5.78E+00
1	4.10E+00	5.47E+00
1	2.93E+00	4.13E+00
1	5.17E+00	5.00E+00
1	1.69E+00	4.60E+00
1	1.42E+00	3.51E+00
1	4.20E+00	5.74E+00
1	3.17E+00	6.06E+00
1	3.37E+00	3.83E+00
1	2.68E+00	4.76E+00
1	2.95E+00	4.98E+00
1	3.74E+00	5.02E+00
1	3.95E+00	5.05E+00
1	5.95E+00	5.54E+00
1	1.66E+00	4.42E+00
1	1.76E+00	4.76E+00
1	1.15E+00	5.35E+00
1	4.11E+00	3.50E+00
1	2.54E+00	4.99E+00
1	2.34E+00	5.83E+00
1	3.32E+00	5.90E+00
1	1.98E+00	5.52E+00
1	3.80E+00	4.84E+00
1	2.37E+00	3.66E+00
1	2.21E+00	4.62E+00
1	3.57E+00	5.30E+00
1	3.34E+00	4.62E+00
1	1.14E+00	5.17E+00
1	2.56E+00	7.06E+00
1	4.48E+00	4.15E+00
1	3.74E+00	7.71E+00
1	3.57E+00	5.91E+00
1	1.36E+00	5.92E+00
1	3.43E+00	6.21E+00
1	1.80E+00	5.25E+00
1	5.36E+00	5.97E+00
1	1.87E+00	6.99E+00
1	3.63E+00	4.70E+00
1	2.70E+00	5.38E+00
1	1.23E+00	5.60E+00
1	3.24E+00	7.12E+00
1	1.27E+00	6.02E+00
1	2.57E+00	5.69E+00
1	2.75E+00	5.85E+00
1	4.14E+00	6.14E+00
1	1.99E+00	4.06E+00
1	2.56E+00	3.33E+00
1	3.49E+00	6.11E+00
1	3.42E+00	4.31E+00
1	1.59E+00	4.20E+00
1	2.05E+00	4.52E+00
1	2.99E+00	5.30E+00
1	4.63E+00	2.72E+00
1	3.38E+00	2.35E+00
1	2.78E+00	5.05E+00
1	3.75E+00	4.15E+00
1	1.57E+00	4.27E+00
1	2.43E+00	3.64E+00
1	3.02E+00	5.27E+00
1	5.26E+00	4.37E+00
1	3.64E+00	5.33E+00
1	2.73E+00	4.37E+00
1	3.20E+00	4.88E+00
1	3.30E+00	4.09E+00
1	2.09E+00	5.36E+00
1	2.87E+00	6.30E+00
1	4.65E+00	5.47E+00
1	2.19E+00	3.53E+00
1	1.95E+00	4.55E+00
1	4.43E+00	4.84E+00
1	4.44E+00	4.48E+00
1	3.09E+00	5.51E+00
1	3.44E+00	5.51E+00
1	2.02E+00	5.22E+00
1	3.79E+00	4.36E+00
1	6.90E-01	4.67E+00
1	4.52E+00	3.64E+00
1	3.94E+00	6.10E+00
1	3.05E+00	5.56E+00
1	3.25E+00	5.16E+00
1	3.23E+00	5.27E+00
1	3.69E+00	3.87E+00
1	3.60E+00	5.01E+00
1	3.25E+00	3.91E+00
1	3.64E+00	4.12E+00
1	2.70E+00	4.73E+00
1	2.94E+00	3.64E+00
1	2.67E+00	5.44E+00
1	3.84E+00	6.85E+00
1	2.54E+00	5.58E+00
1	4.09E+00	2.89E+00
1	2.47E+00	5.48E+00
1	3.05E+00	5.20E+00
1	2.65E+00	6.81E+00
1	3.81E+00	8.49E+00
1	3.44E+00	4.19E+00
1	3.86E+00	6.34E+00
1	2.59E+00	5.19E+00
1	4.65E+00	4.16E+00
1	3.11E+00	4.01E+00
1	3.24E+00	3.41E+00
1	4.06E+00	4.89E+00
1	3.36E+00	3.88E+00
1	2.95E+00	4.68E+00
1	2.87E+00	6.31E+00
1	4.24E+00	4.44E+00
1	1.78E+00	4.67E+00
1	2.75E+00	5.40E+00
1	2.18E+00	5.70E+00
1	1.39E+00	5.61E+00
1	3.69E+00	4.11E+00
1	4.51E+00	4.75E+00
1	4.53E+00	5.67E+00
1	2.27E+00	7.39E+00
1	1.24E+00	4.64E+00
1	3.13E+00	3.78E+00
1	2.76E+00	5.02E+00
1	4.28E+00	3.71E+00
1	4.20E+00	6.45E+00
1	5.87E+00	3.81E+00
1	4.66E+00	6.87E+00
1	1.89E+00	5.54E+00
1	2.56E+00	4.10E+00
1	3.67E+00	5.43E+00
1	4.78E+00	4.39E+00
1	2.69E+00	4.12E+00
1	1.69E+00	5.69E+00
1	2.76E+00	5.59E+00
1	1.49E+00	4.98E+00
1	4.67E+00	5.49E+00
1	4.80E+00	5.71E+00
1	3.67E+00	4.21E+00
1	3.26E+00	5.49E+00
1	3.46E+00	4.89E+00
1	4.64E-01	6.15E+00
1	3.03E+00	8.87E+00
1	4.40E+00	4.36E+00
1	3.69E+00	3.63E+00
1	1.10E+00	5.25E+00
1	2.96E+00	4.73E+00
1	3.12E+00	4.29E+00
1	3.53E+00	5.74E+00
1	4.87E+00	6.43E+00
1	1.96E+00	4.86E+00
1	2.45E+00	3.99E+00
1	2.98E+00	6.39E+00
1	3.33E+00	5.09E+00
1	2.04E+00	3.76E+00
1	3.46E+00	2.90E+00
1	9.28E-01	5.37E+00
1	2.28E+00	5.80E+00
1	3.0525333e+000	2.83E+00
1	3.70E+00	4.07E+00
1	2.85E+00	4.98E+00
1	3.87E+00	5.51E+00
1	3.39E+00	4.09E+00
1	2.65E+00	4.29E+00
1	3.23E+00	6.22E+00
1	2.65E+00	5.26E+00
1	5.09E-01	5.34E+00
1	2.32E+00	4.35E+00
1	2.67E+00	4.40E+00
1	2.65E+00	4.84E+00
1	2.54E+00	5.42E+00
1	4.30E+00	5.98E+00
1	2.47E+00	6.25E+00
1	2.92E+00	5.32E+00
1	2.21E+00	2.92E+00
1	4.38E+00	5.99E+00
1	5.52E+00	4.94E+00
1	3.80E+00	3.05E+00
1	4.01E+00	3.73E+00
1	2.85E+00	4.46E+00
1	3.56E+00	3.89E+00
1	1.93E+00	6.14E+00
1	2.51E+00	3.05E+00
1	3.95E+00	6.26E+00
1	3.29E+00	5.75E+00
1	3.52E+00	4.40E+00
1	2.89E+00	4.20E+00
1	9.29E-01	5.70E+00
1	1.09E+00	4.10E+00
1	3.52E+00	6.21E+00
1	3.92E+00	4.65E+00
1	1.33E+00	6.80E+00
1	7.28E-01	2.67E+00
1	3.67E+00	4.80E+00
1	2.77E+00	5.30E+00
1	2.73E+00	5.45E+00
1	3.20E+00	5.65E+00
1	3.53E+00	5.34E+00
1	3.20E+00	5.13E+00
1	3.11E+00	4.77E+00
1	3.62E+00	5.42E+00
1	3.45E+00	3.96E+00
1	4.07E+00	6.13E+00
1	3.96E+00	5.50E+00
1	3.91E+00	6.99E+00
1	3.13E+00	5.93E+00
1	3.98E+00	7.45E+00
1	2.57E+00	5.21E+00
1	3.31E+00	5.62E+00
1	2.12E+00	5.78E+00
1	4.12E+00	4.95E+00
1	3.36E+00	5.59E+00
1	4.84E+00	5.08E+00
1	3.69E+00	6.08E+00
1	2.17E+00	4.84E+00
1	2.19E+00	4.77E+00
1	3.52E+00	4.38E+00
1	3.46E+00	4.21E+00
1	3.99E+00	4.21E+00
1	1.37E+00	5.10E+00
1	4.13E+00	4.73E+00
1	2.99E+00	5.64E+00
1	2.97E+00	4.71E+00
1	3.74E+00	6.67E+00
1	3.03E+00	5.20E+00
1	4.24E+00	5.38E+00
1	3.51E+00	4.49E+00
1	3.73E+00	5.13E+00
1	2.53E+00	7.02E+00
1	3.05E+00	9.20E+00
1	3.38E+00	4.10E+00
1	4.43E+00	4.14E+00
1	4.63E+00	4.38E+00
1	3.24E+00	3.51E+00
1	3.07E+00	4.77E+00
1	1.74E+00	4.19E+00
1	2.45E+00	3.52E+00
1	3.45E+00	5.94E+00
1	2.78E+00	5.74E+00
1	2.14E+00	5.28E+00
1	2.54E+00	5.40E+00
1	3.73E+00	4.21E+00
1	2.22E+00	5.70E+00
1	2.97E+00	5.63E+00
1	1.79E+00	5.73E+00
1	2.40E+00	3.02E+00
1	4.05E+00	6.09E+00
1	2.85E+00	5.93E+00
1	2.43E+00	4.14E+00
1	3.57E+00	4.55E+00
1	2.06E+00	4.04E+00
1	2.17E+00	4.41E+00
1	3.49E+00	4.84E+00
1	3.09E+00	5.09E+00
1	2.94E+00	5.72E+00
1	3.55E+00	6.47E+00
1	2.89E+00	5.02E+00
1	2.80E+00	4.52E+00
1	3.25E+00	3.81E+00
1	2.87E+00	5.55E+00
1	5.29E+00	6.24E+00
1	2.81E+00	4.68E+00
1	3.11E+00	5.13E+00
1	2.85E+00	7.28E+00
1	2.55E+00	3.59E+00
1	4.27E+00	4.54E+00
1	2.64E+00	6.77E+00
1	3.99E+00	3.87E+00
1	3.22E+00	4.06E+00
1	4.57E+00	4.40E+00
1	3.20E+00	5.34E+00
1	2.59E+00	3.47E+00
1	3.52E+00	6.22E+00
1	3.75E+00	3.31E+00
1	3.09E+00	4.75E+00
1	3.42E+00	3.94E+00
1	1.64E+00	6.14E+00
1	1.78E+00	4.36E+00
1	2.58E+00	4.96E+00
1	3.30E+00	3.80E+00
1	1.87E+00	4.89E+00
1	4.70E+00	2.34E+00
1	2.14E+00	5.95E+00
1	4.15E+00	5.99E+00
1	1.60E+00	4.67E+00
1	4.41E+00	2.93E+00
1	4.58E+00	5.01E+00
1	2.05E+00	3.58E+00
1	3.03E+00	3.48E+00
1	5.77E+00	3.74E+00
1	2.89E+00	3.57E+00
1	2.57E+00	5.27E+00
1	2.55E+00	4.35E+00
1	2.95E+00	5.45E+00
1	3.00E+00	6.61E+00
1	2.76E+00	5.08E+00
1	3.52E+00	3.43E+00
1	3.72E+00	5.47E+00
1	5.09E+00	5.05E+00
1	2.96E+00	4.52E+00
1	3.14E+00	3.46E+00
1	2.63E+00	4.41E+00
1	1.09E+00	4.69E+00
1	3.36E+00	3.69E+00
1	3.31E+00	5.02E+00
